word,freq
supercapacitor,9
transcritical,9
visible,9
activated,9
enzyme,9
angle,9
meter,9
drop,9
heterotrophic,9
attention,9
commercialization,9
charcoal,9
anammox,9
scarce,9
co-generation,9
ownership,9
kernel,9
sio2,9
disparity,9
metakaolin,9
act,9
dairy,9
sdg,9
simplify,9
cu,9
distinct,9
ph,9
store,9
infrared,9
stoichiometric,9
thin,9
stack,9
cod,9
surrogate,9
phase-out,9
aid,9
disposal,9
hemp,9
chamber,9
estuarine,9
infiltration,9
propane,9
carolina,9
coconut,9
catalysis,9
self-consumption,9
board,9
lime,9
admixture,9
trial,9
nanosheet,9
cropping,9
hydroxide,9
subsequent,9
magnitude,9
vibration,9
severity,9
obligation,9
spectrum,9
contaminant,9
atmosphere,9
operate,9
standalone,9
lean,9
predator,9
dataset,9
peat,9
change-related,8
bioproduct,8
terminal,8
electricity-ga,8
biochemical,8
abiotic,8
burial,8
multi-hazard,8
dispatching,8
land-cover,8
bioclimatic,8
hungary,8
college,8
implement,8
actual,8
energy-intensive,8
equitable,8
oman,8
homeowner,8
resource-based,8
co-processing,8
vietnamese,8
play,8
healthy,8
identity,8
deterioration,8
alluvial,8
tianjin,8
distributional,8
non-linear,8
multi-period,8
cambodia,8
least,8
pile,8
sendai,8
dilemma,8
near-term,8
thing,8
proof,8
prone,8
lab-scale,8
sound,8
farming,8
iceland,8
transdisciplinary,8
oecd,8
qinghai,8
guangdong-hong,8
freight,8
leaf,8
gender,8
supplier,8
shanxi,8
conjunctive,8
generic,8
lagoon,8
heuristic,8
fractional,8
warmer,8
realization,8
socio-ecological,8
principal,8
conserve,8
intermediate,8
olefin,8
petrochemical,8
ceo2,8
poor,8
multi-dimensional,8
x-ray,8
niger,8
simulation-based,8
renewal,8
diversification,8
defence,8
biome,8
mid-century,8
bias,8
bear,8
o-2,8
precast,8
hot-humid,8
combat,8
eutrophication,8
liquor,8
gas-fired,8
imbalance,8
passivation,8
specification,8
desertification,8
investigate,8
laser,8
organism,8
second-generation,8
selectivity,8
multi-source,8
directive,8
mongolian,8
profit,8
aggregator,8
taxi,8
macro,8
mutual,8
bitumen,8
eco-friendly,8
well-to-wheel,8
alumen,8
phosphate,8
sequence,8
iraq,8
norway,8
subsidence,8
rational,8
induction,8
bar,8
transform,8
co-electrolysis,8
filler,8
humidity,8
porosity,8
utility-scale,8
denitrify,8
swine,8
inhibition,8
hydrolysate,8
interval,8
skin,8
train,8
valve,8
improve,8
consistent,8
csp,8
two-dimensional,8
fertilization,8
piston,8
v2g,8
accommodation,8
feed,8
look,8
cracking,8
demolition,8
accuracy,8
mwe,8
harmful,8
mw,8
amine-based,8
interior,8
carbon-to-nitrogen,8
update,8
enrichment,8
inverter,8
wooden,8
timing,8
microwave,8
radial,8
import,8
titanium,8
diagnostic,8
alter,8
chemical-looping,8
calcination,8
monoxide,8
water-splitting,8
montane,8
irish,8
xinjiang,8
expression,8
news,8
normal,8
toluene,8
portable,8
collapse,8
anion,8
boron,8
pvt,8
fixed-bed,8
penguin,8
glacier,8
dehumidification,8
chilean,8
visualization,8
ejector,8
antarctica,8
two-phase,8
beetle,8
seoul,8
adriatic,8
cycling,8
iot,8
co-gasification,8
ecohydrology,7
better,7
indc,7
tillage,7
blueprint,7
preventive,7
enabler,7
fragmentation,7
sng,7
bottleneck,7
markal,7
self-sufficient,7
quo,7
kazakhstan,7
ambition,7
fujian,7
thai,7
toolkit,7
scientometric,7
non-domestic,7
topsis,7
microwave-assisted,7
dhaka,7
controllable,7
net-zero-energy,7
mud,7
guangzhou,7
diagram,7
radical,7
debate,7
rwanda,7
refining,7
kong-macao,7
story,7
gross,7
iea,7
high-carbon,7
basin-scale,7
anomaly,7
contract,7
perturbation,7
suburban,7
beneficial,7
contextual,7
st,7
respond,7
ceramics,7
drought-prone,7
swirl,7
restriction,7
land-based,7
locational,7
cyber-physical,7
photobioreactor,7
hydrochar,7
rcp,7
position,7
unexpected,7
latest,7
actor,7
victoria,7
professional,7
fund,7
yunnan,7
maurity,7
engineer,7
margin,7
simulated,7
non-intrusive,7
time-dependent,7
giganteus,7
passivhau,7
alignment,7
nano,7
alternate,7
agronomic,7
monitor,7
observatory,7
sp,7
subject,7
willow,7
mini,7
fungus,7
universal,7
optimise,7
pradesh,7
automate,7
macrophyte,7
oxy-combustion,7
multi-year,7
compromise,7
greywater,7
noise,7
intraspecific,7
driving,7
pem,7
steppe,7
uhpc,7
e-fuel,7
brayton,7
slab,7
recognition,7
purchase,7
compressor,7
manufacture,7
massive,7
amorphous,7
seam,7
separate,7
trap,7
extract,7
embrittlement,7
eor,7
redevelopment,7
diagnosis,7
catastrophe,7
costa,7
ozone,7
scientist,7
shear,7
branch,7
macroalga,7
lithuania,7
debt,7
organisation,7
n-butanol,7
rationale,7
surfactant,7
tubular,7
benthic,7
envelopment,7
latitudinal,7
conditioning,7
stand-alone,7
backfill,7
certification,7
mild,7
hypothetical,7
multistage,7
anoxic,7
urea,7
unique,7
coarse,7
crush,7
curtailment,7
autothermal,7
rape,7
magnet,7
synchronou,7
zeb,7
solar-assisted,7
stone,7
near-zero,7
portuguese,7
lc3,7
crossroad,7
several,7
distributed,7
mof,7
today,7
offshore,7
dispersion,7
non-residential,7
cap,7
proxy,7
data-scarce,7
pyrolytic,7
phenotypic,7
non-renewable,7
chimney,7
taxonomy,7
emergy,7
mechanistic,7
spectroscopy,7
bifacial,7
pearl,7
photosynthesis,7
match,7
pack,7
membrane-based,7
sawdust,7
qinghai-tibet,7
thermo-economic,7
strong,7
biomass-fired,7
graphite,7
description,7
specialist,7
genetics,7
mainstream,7
zsm-5,7
payback,7
stackelberg,7
enzymatic,7
ultrasonic,7
radiant,7
static,7
dominate,7
least-cost,7
instability,7
shrimp,7
by-product,7
synergetic,7
high-speed,7
downstream,7
juvenile,7
colus,7
photoelectrochemical,7
bio-energy,7
cross-country,7
process-based,7
hydro-meteorological,7
topic,7
nanofluid,7
argentina,7
acoustic,7
aggregation,7
cultivar,7
bat,7
physiology,7
prairie,7
meadow,7
emulsion,7
payment,7
call,7
landslide,7
require,6
redesign,6
urgent,6
humanity,6
digitalization,6
division,6
deterministic,6
integral,6
state-level,6
triboelectric,6
nanogenerator,6
integrate,6
many,6
integrating,6
resilience-based,6
territorial,6
malaysian,6
low-rise,6
idea,6
nevada,6
high-quality,6
defense,6
se,6
differentiate,6
qingdao,6
hall,6
place-based,6
cuba,6
developed,6
war,6
mea,6
kind,6
ukraine,6
medical,6
high-latitude,6
pole,6
downscaling,6
power-to-hydrogen,6
post-kyoto,6
binary,6
predictor,6
tunisian,6
oasis,6
economy-wide,6
amazonia,6
permit,6
passerine,6
multi-decadal,6
lebanon,6
tale,6
restructuring,6
guangxi,6
shenzhen,6
bifunctional,6
sba-15,6
tandem,6
welfare,6
transnational,6
p2g,6
performance-based,6
task,6
circularity,6
indication,6
wadden,6
vital,6
amphibian,6
inter-regional,6
closed-loop,6
courtyard,6
bric,6
trajectory,6
warning,6
aerogel,6
adverse,6
wuhan,6
fission,6
necessity,6
stover,6
indonesian,6
kuwait,6
electrodialysis,6
select,6
older,6
answer,6
proportion,6
interregional,6
waterbird,6
fukushima,6
isolation,6
uneven,6
disruptive,6
printing,6
domain,6
compost,6
promising,6
retrospective,6
triple,6
non-fossil,6
purpose,6
el,6
final,6
carbon-negative,6
pinch,6
belgium,6
mini-grid,6
purity,6
steady,6
star,6
semarang,6
revise,6
limpopo,6
decision-support,6
fee,6
interdependency,6
urban-rural,6
litter,6
grace,6
multi-disciplinary,6
assembly,6
fauna,6
lstm,6
trophic,6
polymeric,6
power-to-x,6
fermentative,6
suppression,6
depend,6
transitional,6
high-efficient,6
multilevel,6
gel,6
care,6
aridity,6
interprovincial,6
inexact,6
recycle,6
solubility,6
differ,6
energy-consumption,6
build,6
mussel,6
feed-in,6
interact,6
timescale,6
gujarat,6
spark-ignition,6
cyclotron,6
hebei,6
fcc,6
biofilter,6
nanorod,6
photoreduction,6
amplify,6
young,6
applied,6
job,6
self-healing,6
incremental,6
multi-microgrid,6
bargaining,6
adequacy,6
pedestrian,6
cross-sectoral,6
microscopic,6
poultry,6
aeration,6
multi-layer,6
class,6
co-optimization,6
logistic,6
albertum,6
stirpat,6
altitudinal,6
stabilisation,6
end-of-life,6
variety,6
fiber-reinforce,6
compliance,6
carbide,6
extensive,6
counterflow,6
cameroon,6
deconstruction,6
temporary,6
metallic,6
impedance,6
ni-co,6
border,6
coupling,6
customer,6
one-step,6
arbitrage,6
canary,6
multi-vector,6
burkina,6
faso,6
cross-laminated,6
multilayer,6
fate,6
levelize,6
moderate,6
fair,6
dune,6
ultra-high-performance,6
solid-state,6
thin-film,6
slope,6
iot-based,6
urbanisation,6
reanalysis,6
refrigerator,6
eu-28,6
blast-furnace,6
participant,6
longitudinal,6
elicitation,6
impurity,6
aim,6
traction,6
midwest,6
dme,6
auxiliary,6
post-disaster,6
eutectic,6
amine,6
nanowire,6
li-ion,6
metro,6
mixotrophic,6
facile,6
trait-based,6
ebro,6
saccharomyce,6
cerevisium,6
pre-treatment,6
basalt,6
zambia,6
genotype,6
deformation,6
commercial-scale,6
waste-based,6
commodity,6
inlet,6
catalyze,6
transesterification,6
ideal,6
glycol,6
reconfiguration,6
orchard,6
credibility,6
host,6
expenditure,6
eucalyptus,6
cotton,6
acclimation,6
visual,6
mesoscale,6
compositional,6
idf,6
convolutional,6
inflow,6
refugee,6
creek,6
escherichia,6
dissolution,6
nitritation,6
dispersal,6
displacement,6
anticipate,6
dream,6
subalpine,6
madagascar,6
next-generation,6
beverage,6
wankel,6
douglas-fir,6
gshp,6
pulse,6
multi-sector,6
little,6
engage,6
cattle,6
bangkok,6
involvement,6
human-induce,6
copula-based,6
myanmar,6
ungauge,6
decentralization,6
centralize,6
fabric,6
mediate,6
emirate,6
package,6
navigation,6
entire,6
biotic,6
maladaptation,6
aerial,6
savanna,6
latitude,6
journey,6
interannual,6
lab,6
applicable,6
gcc,6
potable,6
brahmaputra,5
ungulate,5
golden,5
move,5
partner,5
seaweed,5
square,5
biomimetic,5
computation,5
dead,5
voltum,5
gwp,5
vikor,5
sunshine,5
spent,5
iskandar,5
indicator-based,5
ethiopian,5
editorial,5
cavern,5
thermo-chemical,5
coupled,5
consequential,5
suburb,5
divergence,5
prefabrication,5
hydro-climatic,5
lot,5
penalty,5
greenhouse-gum,5
norm,5
cognition,5
emergent,5
hunan,5
xiamen,5
low-voltage,5
ethics,5
slovenia,5
declaration,5
develop,5
farmland,5
gdp,5
capita,5
contamination,5
tackle,5
thermophilic,5
bmp,5
switch,5
pozzolan,5
pesticide,5
simulator,5
influential,5
integer,5
fitness,5
indo-gangetic,5
bio,5
change-a,5
water-saving,5
bioretention,5
civilization,5
uzbekistan,5
building-scale,5
electrofuel,5
arsenic,5
realism,5
atlas,5
independent,5
storyline,5
sustain,5
solar-wind,5
explanation,5
chance-constrained,5
blockchain-based,5
similarity,5
preservation,5
oceania,5
dialogue,5
multi-ga,5
woman,5
uae,5
flight,5
tributary,5
standardize,5
multi-functional,5
fishing,5
prefecture,5
empty,5
tradable,5
particular,5
tana,5
arc,5
multi-stakeholder,5
oversea,5
source-load,5
ladder-type,5
multi-region,5
provider,5
demonstrator,5
wash,5
commercialisation,5
acquisition,5
leader,5
montreal,5
mechanic,5
hidden,5
conifer,5
consumption-based,5
cognitive,5
pig,5
uhu,5
institute,5
withdrawal,5
caprock,5
coproduction,5
shadow,5
carbon-dioxide,5
carbon-constrained,5
revisit,5
senegal,5
orientation,5
shaanxi,5
meat,5
electromagnetic,5
preface,5
nigerian,5
receiver,5
underwater,5
close,5
greenery,5
avoid,5
friction,5
godavari,5
relief,5
hawai,5
trilemma,5
less,5
mandatory,5
short-rotation,5
monoethanolamine,5
micro-generation,5
initiation,5
chengdu,5
explosion,5
mycorrhizal,5
romanian,5
long-run,5
overlook,5
no-tillage,5
crete,5
methane-air,5
core-shell,5
hydrometeorological,5
vertebrate,5
bad,5
porter,5
weakness,5
cost-competitive,5
power-to-liquid,5
nacl,5
rocky,5
li,5
learn,5
accurate,5
thermophysical,5
fir,5
tolerant,5
biowaste,5
modulate,5
melbourne,5
metallurgical,5
intensify,5
paulo,5
dagger,5
rainstorm,5
hydroelectricity,5
deliver,5
lock-in,5
acidic,5
head,5
polycyclic,5
pledge,5
offset,5
landscape-scale,5
electricity-hydrogen,5
graph,5
edible,5
powertrain,5
interspecific,5
droplet,5
single-cylinder,5
orange,5
interest,5
del,5
congestion,5
supermarket,5
polyethylene,5
mineralogical,5
borneo,5
evacuation,5
asia-pacific,5
discovery,5
ho,5
chi,5
complete,5
jurassic,5
compatibility,5
length,5
polynesia,5
parity,5
depletion,5
interconnected,5
waterfront,5
co2-free,5
stem,5
eco,5
peripheral,5
energy-based,5
pcc,5
concurrent,5
citizenship,5
woodfuel,5
iranian,5
xi,5
lpg,5
electrolyser,5
oregon,5
gold,5
crumb,5
mandate,5
symbiotic,5
microbe,5
di,5
serious,5
germination,5
debris,5
means,5
necessary,5
ether,5
owner,5
co2-rich,5
henan,5
charging,5
bio-fuel,5
tile,5
benzene,5
sf6,5
physicochemical,5
humic,5
fluidized-bed,5
wwtp,5
cointegration,5
fan,5
imaging,5
schedule,5
liquefied,5
premium,5
viscosity,5
polypropylene,5
non-stationarity,5
vinasse,5
osmotic,5
semi-transparent,5
copepod,5
variant,5
cow,5
evaporator,5
cold-water,5
francisco,5
gravity,5
unified,5
sky,5
high-strength,5
on-grid,5
interpretation,5
electrostatic,5
starch,5
thickness,5
cell-based,5
training,5
hawaius,5
tea,5
dc-dc,5
de-risking,5
optimality,5
auto-ignition,5
hydrotreatment,5
seepage,5
cerium,5
north-western,5
migratory,5
sample,5
supervise,5
terrain,5
openness,5
hydrodeoxygenation,5
economic-environmental,5
asphaltene,5
pah,5
self-compacting,5
earthquake,5
explain,5
lubricant,5
adjustable,5
crystallization,5
inherent,5
irradiation,5
rift,5
primate,5
backup,5
see,5
semantic,5
catastrophic,5
pair,5
dilution,5
shelter,5
bioplastic,5
nanostructure,5
contactor,5
mission,5
sense,5
healthcare,5
directional,5
life-history,5
byproduct,5
setting,5
version,5
